Function,Generated,Ground Truth
"@domain_constructor(loss_target=(-2)) 
 def distractor(): 
    x = hp.uniform('x', (-15), 15) 
   f1 = old_div(1.0, (1.0 + scope.exp((- x)))) 
   f2 = (2 * scope.exp((- ((x + 10) ** 2)))) 
   return {'loss': ((- f1) - f2), 'status': base.STATUS_OK}"," 'A simple example of a loss function. 
 This loss function is the negative log-likelihood of a Bernoulli 
 distribution, which is a discrete distribution. 
 Parameters 
 x : float 
 A single parameter of the Bernoulli distribution. 
 Returns 
 loss : float 
 The negative log-likelihood of the Bernoulli distribution. 
 status : int 
 A status code indicating whether the loss function was successfully 
 constructed. 
 Notes 
 This function is not recommended for use in production code. 
 It is provided as an example of a loss function. 
 See Also 
 loss_target : A convenience function that automatically constructs 
 a loss function for a given target value. 
 Examples 
 >>> from theano import function, gradient, logsumexp, log, rng, tensor, 
 ... import numpy as np 
 >>> rng.seed(1234) 
 >>> x = rng.normal(size=100) 
 >>> y = rng.bernoulli(x) 
 >>> f = function([x], loss_target(y)) 
 >>> y_true =","'This is a nasty function: it has a max in a spike near -10, and a long 
 asymptote that is easy to find, but guides hill-climbing approaches away 
 from the true max. 
 The second peak is at x=-10. 
 The prior mean is 0.'"
"def is_inside_except(node): 
    current = node 
   while (current and (not isinstance(current.parent, astroid.ExceptHandler))): 
      current = current.parent 
   return (current and (current is current.parent.name))", 'Returns true if the node is inside an except handler.','Returns true if node is inside the name of an except handler.'
"def dump(obj, fp, skipkeys=False, ensure_ascii=True, check_circular=True, allow_nan=True, cls=None, indent=None, separators=None, encoding='utf-8', default=None, use_decimal=True, **kw): 
    if ((not skipkeys) and ensure_ascii and check_circular and allow_nan and (cls is None) and (indent is None) and (separators is None) and (encoding == 'utf-8') and (default is None) and (not kw)): 
      iterable = _default_encoder.iterencode(obj) 
   else: 
      if (cls is None): 
         cls = JSONEncoder 
      iterable = cls(skipkeys=skipkeys, ensure_ascii=ensure_ascii, check_circular=check_circular, allow_nan=allow_nan, indent=indent, separators=separators, encoding=encoding, default=default, use_decimal=use_decimal, **kw).iterencode(obj) 
   for chunk in iterable: 
      fp.write(chunk)"," 'Dump the JSON representation of an object to a file. 
 This is the same as :meth:`~json.dump` except that the output is written 
 to a file instead of being returned as a string. 
 :param obj: An object to be dumped. 
 :param fp: A file-like object to dump to. 
 :param skipkeys: If ``True``, the :data:`~json.JSONEncoder.use_default` 
 flag is set to ``False``. 
 :param ensure_ascii: If ``True``, the :data:`~json.JSONEncoder.ensure_ascii` 
 flag is set to ``True``. 
 :param check_circular: If ``True``, the :data:`~json.JSONEncoder.check_circular` 
 flag is set to ``True``. 
 :param allow_nan: If ``True``, the :data:`~json.JSONEncoder.allow_nan` 
 flag is set to ``True``. 
 :param indent: The amount of whitespace to use when indenting the JSON. 
 :param separators","'Serialize ``obj`` as a JSON formatted stream to ``fp`` (a 
 ``.write()``-supporting file-like object). 
 If ``skipkeys`` is true then ``dict`` keys that are not basic types 
 (``str``, ``unicode``, ``int``, ``long``, ``float``, ``bool``, ``None``) 
 will be skipped instead of raising a ``TypeError``. 
 If ``ensure_ascii`` is false, then the some chunks written to ``fp`` 
 may be ``unicode`` instances, subject to normal Python ``str`` to 
 ``unicode`` coercion rules. Unless ``fp.write()`` explicitly 
 understands ``unicode`` (as in ``codecs.getwriter()``) this is likely 
 to cause an error. 
 If ``check_circular`` is false, then the circular reference check 
 for container types will be skipped and a circular reference will 
 result in an ``OverflowError`` (or worse). 
 If ``allow_nan`` is false, then it will be a ``ValueError`` to 
 serialize out of range ``float`` values (``nan``, ``inf``, ``-inf``) 
 in strict compliance of the JSON specification, instead of using the 
 JavaScript equivalents (``NaN``, ``Infinity``, ``-Infinity``). 
 If *indent* is a string, then JSON array elements and object members 
 will be pretty-printed with a newline followed by that string repeated 
 for each level of nesting. ``None`` (the default) selects the most compact 
 representation without any newlines. For backwards compatibility with 
 versions of simplejson earlier than 2.1.0, an integer is also accepted 
 and is converted to a string with that many spaces. 
 If ``separators`` is an ``(item_separator, dict_separator)`` tuple 
 then it will be used instead of the default ``(\', \', \': \')`` separators. 
 ``(\',\', \':\')`` is the most compact JSON representation. 
 ``encoding`` is the character encoding for str instances, default is UTF-8. 
 ``default(obj)`` is a function that should return a serializable version 
 of obj or raise TypeError. The default simply raises TypeError. 
 If *use_decimal* is true (default: ``True``) then decimal.Decimal 
 will be natively serialized to JSON with full precision. 
 To use a custom ``JSONEncoder`` subclass (e.g. one that overrides the 
 ``.default()`` method to serialize additional types), specify it with 
 the ``cls`` kwarg.'"
"def require(source_module, target_module, all_macros=False, assignments={}, prefix=''): 
    seen_names = set() 
   if prefix: 
      prefix += '.' 
   for d in (_hy_macros, _hy_reader): 
      for (name, macro) in d[source_module].items(): 
         seen_names.add(name) 
         if all_macros: 
            d[target_module][(prefix + name)] = macro 
         elif (name in assignments): 
            d[target_module][(prefix + assignments[name])] = macro 
   if (not all_macros): 
      unseen = frozenset(assignments.keys()).difference(seen_names) 
      if unseen: 
         raise ImportError(('cannot   require   names:   ' + repr(list(unseen))))"," 'Require the names in ``assignments`` to be defined in ``target_module``. 
 This is used to require that a module define macros, or to require 
 that a module define a macro with a given name. 
 ``prefix`` is used to distinguish between macros defined in the 
 source and target modules. 
 If ``all_macros`` is ``True``, then all macros defined in the source 
 module are defined in the target module, even if they are not in 
 ``assignments``. 
 If ``all_macros`` is ``False``, then only the macros in ``assignments`` 
 are defined in the target module. 
 If ``all_macros`` is ``False``, then ``assignments`` must contain 
 only the names of macros that are defined in the source module. 
 If ``all_macros`` is ``False``, then ``assignments`` must contain 
 only the names of macros that are defined in the source module.'","'Load macros from `source_module` in the namespace of 
 `target_module`. `assignments` maps old names to new names, but is 
 ignored if `all_macros` is true. If `prefix` is nonempty, it is 
 prepended to the name of each imported macro. (This means you get 
 macros named things like ""mymacromodule.mymacro"", which looks like 
 an attribute of a module, although it\'s actually just a symbol 
 with a period in its name.) 
 This function is called from the `require` special form in the compiler.'"
"def libvlc_media_list_player_get_state(p_mlp): 
    f = (_Cfunctions.get('libvlc_media_list_player_get_state', None) or _Cfunction('libvlc_media_list_player_get_state', ((1,),), None, State, MediaListPlayer)) 
   return f(p_mlp)"," 'Get the current state of the media list player. 
 @param p_mlp: the media list player. 
 @return: the current state of the media list player. 
 @version: LibVLC 2.1.0 or later.'","'Get current libvlc_state of media list player. 
 @param p_mlp: media list player instance. 
 @return: libvlc_state_t for media list player.'"
"def get_c_init(r, name, sub): 
    pre = ('\n            py_%(name)s   =   Py_None;\n            {Py_XINCREF(py_%(name)s);}\n            ' % locals()) 
   return (pre + r.type.c_init(name, sub))", 'Get the C-init function for a type.','Wrapper around c_init that initializes py_name to Py_None.'
"def exp(x): 
    np = import_module('numpy') 
   if isinstance(x, (int, float)): 
      return interval(np.exp(x), np.exp(x)) 
   elif isinstance(x, interval): 
      return interval(np.exp(x.start), np.exp(x.end), is_valid=x.is_valid) 
   else: 
      raise NotImplementedError"," 'Returns the interval representing the exponential function. 
 Parameters 
 x : interval or number 
 The number to which the exponential function should be applied. 
 Returns 
 interval 
 The interval representing the exponential function. 
 Examples 
 >>> from sympy import exp 
 >>> from sympy.abc import x 
 >>> from sympy.abc import i 
 >>> exp(x) 
 interval(1, e**x) 
 >>> exp(i*pi) 
 interval(e**(-pi), e**pi) 
 >>> exp(x) - exp(y) 
 (-x + y)'",'evaluates the exponential of an interval'
"def _getinfos_http_client_authorization(spec): 
    infos = {} 
   fullinfos = {} 
   data = spec.get('fullvalue', spec['value']).split(None, 1) 
   if data[1:]: 
      if (data[0].lower() == 'basic'): 
         try: 
            (infos['username'], infos['password']) = ''.join(data[1].strip()).decode('base64').decode('latin-1').split(':', 1) 
            for field in ['username', 'password']: 
               if (len(infos[field]) > utils.MAXVALLEN): 
                  fullinfos[field] = infos[field] 
                  infos[field] = infos[field][:utils.MAXVALLEN] 
         except Exception: 
            pass 
      elif (data[0].lower() == 'digest'): 
         try: 
            infos = dict(((value.split('=', 1) if ('=' in value) else [value, None]) for value in _split_digest_auth(data[1].strip()))) 
            for (key, value) in infos.items(): 
               if (value.startswith('""') and value.endswith('""')): 
                  infos[key] = value[1:(-1)] 
         except Exception: 
            pass 
   res = {} 
   if infos: 
      res['infos'] = infos 
   if fullinfos: 
      res['fullinfos'] = fullinfos 
   return res"," 'Returns the infos of the HTTP client authorization. 
 :param spec: the spec to be parsed 
 :return: the infos of the HTTP client authorization'","'Extract (for now) the usernames and passwords from Basic 
 authorization headers'"
"def setup(base_path, root_module_name='autotest'): 
    if (root_module_name in sys.modules): 
      return 
   _create_module_and_parents(root_module_name) 
   imp.load_package(root_module_name, base_path) 
   sys.path.insert(0, os.path.join(base_path, 'site-packages'))", 'Loads the autotest module and its dependencies.',"'Setup a library namespace, with the appropriate top root module name. 
 Perform all the necessary setup so that all the packages at 
 \'base_path\' can be imported via ""import root_module_name.package"". 
 :param base_path: Base path for the module. 
 :param root_module_name: Top level name for the module.'"
"def get_messages(request): 
    return getattr(request, '_messages', [])"," 'Returns a list of messages for the given request. 
 If the request has no messages, returns an empty list.'","'Returns the message storage on the request if it exists, otherwise returns 
 an empty list.'"
"def configure_paramiko_logging(): 
    l = logging.getLogger('paramiko') 
   l.setLevel(logging.DEBUG) 
   static.create_sc_config_dirs() 
   lh = logging.handlers.RotatingFileHandler(static.SSH_DEBUG_FILE, maxBytes=1048576, backupCount=2) 
   lh.setLevel(logging.DEBUG) 
   format = (('PID:   %s   ' % str(static.PID)) + '%(levelname)-.3s   [%(asctime)s.%(msecs)03d]   thr=%(_threadid)-3d   %(name)s:   %(message)s') 
   date_format = '%Y%m%d-%H:%M:%S' 
   lh.setFormatter(logging.Formatter(format, date_format)) 
   l.addHandler(lh)"," 'Configure the paramiko logging. 
 This is called in the init function to configure the logging for paramiko. 
 It is called once.'",'Configure ssh to log to a file for debug'
"def fixed_ip_get_by_host(context, host): 
    return IMPL.fixed_ip_get_by_host(context, host)", 'Get fixed IP address for host.','Get fixed IPs by compute host.'
"def check_non_negative(X, whom): 
    X = (X.data if sp.issparse(X) else X) 
   if (X < 0).any(): 
      raise ValueError(('Negative   values   in   data   passed   to   %s' % whom))"," 'Check that data passed to a function is non-negative. 
 Parameters 
 X : array-like 
 Data to be passed to the function. 
 whom : string 
 Name of the function that is being passed the data. 
 Returns 
 X : array-like 
 Data passed to the function, with negative values removed. 
 Raises 
 ValueError 
 If negative values are present in `X`.'","'Check if there is any negative value in an array. 
 Parameters 
 X : array-like or sparse matrix 
 Input data. 
 whom : string 
 Who passed X to this function.'"
"def main(): 
    initLogging(verbose=True) 
   initExperimentPrng() 
   @staticmethod 
   def _mockCreate(*args, **kwargs): 
      kwargs.pop('implementation', None) 
      return CLAClassifierDiff(*args, **kwargs) 
   CLAClassifierFactory.create = _mockCreate 
   runExperiment(sys.argv[1:])", 'Runs the experiment.','Run according to options in sys.argv and diff classifiers.'
"@pytest.mark.cmd 
 @pytest.mark.django_db 
 def test_refresh_scores_reset_user(capfd): 
    call_command('refresh_scores', '--reset', '--user=system') 
   (out, err) = capfd.readouterr() 
   assert ('Scores   for   specified   users   were   reset   to   0.' in out)", 'Test that the command refresh_scores --reset --user=system works.','Set scores to zero for given users.'
"def download_cover(log, title=None, authors=None, identifiers={}, timeout=30): 
    rq = Queue() 
   abort = Event() 
   run_download(log, rq, abort, title=title, authors=authors, identifiers=identifiers, timeout=timeout, get_best_cover=True) 
   results = [] 
   while True: 
      try: 
         results.append(rq.get_nowait()) 
      except Empty: 
         break 
   cp = msprefs[u'cover_priorities'] 
   def keygen(result): 
      (plugin, width, height, fmt, data) = result 
      return (cp.get(plugin.name, 1), (1 / (width * height))) 
   results.sort(key=keygen) 
   return (results[0] if results else None)"," 'Download cover image for a book. 
 :param log: log object 
 :param title: title of the book 
 :param authors: authors of the book 
 :param identifiers: identifiers of the book 
 :param timeout: timeout for download 
 :return: cover image or None'","'Synchronous cover download. Returns the ""best"" cover as per user 
 prefs/cover resolution. 
 Returned cover is a tuple: (plugin, width, height, fmt, data) 
 Returns None if no cover is found.'"
"def _map_to_list(game_map): 
    list_map = game_map.split('\n') 
   return [(character.decode('UTF-8') if isinstance(character, basestring) else character) for character in list_map]", 'Convert a game map into a list of characters.',"'Splits multi line map string into list of rows, treats for UTF-8 encoding. 
 Args: 
 game_map (str): An ASCII map 
 Returns: 
 list (list): The map split into rows'"
"def _indent(elem, level=0): 
    i = ('\n' + (level * '      ')) 
   if len(elem): 
      if ((not elem.text) or (not elem.text.strip())): 
         elem.text = (i + '      ') 
      for e in elem: 
         _indent(e, (level + 1)) 
         if ((not e.tail) or (not e.tail.strip())): 
            e.tail = (i + '      ') 
      if ((not e.tail) or (not e.tail.strip())): 
         e.tail = i 
   elif (level and ((not elem.tail) or (not elem.tail.strip()))): 
      elem.tail = i", 'Indent the element.',"'Add line breaks and indentation to ElementTree in-place. 
 Sources: 
 - http://effbot.org/zone/element-lib.htm#prettyprint 
 - http://infix.se/2007/02/06/gentlemen-indent-your-xml'"
"def setvariable(cursor, mysqlvar, value): 
    query = ('SET   GLOBAL   %s   =   ' % mysql_quote_identifier(mysqlvar, 'vars')) 
   try: 
      cursor.execute((query + '%s'), (value,)) 
      cursor.fetchall() 
      result = True 
   except Exception: 
      e = get_exception() 
      result = str(e) 
   return result"," 'Set a global variable. 
 @param cursor: cursor object 
 @param mysqlvar: name of the global variable 
 @param value: value of the global variable'","'Set a global mysql variable to a given value 
 The DB driver will handle quoting of the given value based on its 
 type, thus numeric strings like \'3.0\' or \'8\' are illegal, they 
 should be passed as numeric literals.'"
"def group_membership(): 
    s3db.hrm_configure_pr_group_membership() 
   table = db.pr_group_membership 
   gtable = db.pr_group 
   htable = s3db.hrm_human_resource 
   s3.filter = ((((gtable.system == False) & (gtable.group_type == 3)) & (htable.type == 1)) & (htable.person_id == table.person_id)) 
   def prep(r): 
      if (r.method in ('create', 'create.popup', 'update', 'update.popup')): 
         person_id = get_vars.get('~.person_id', None) 
         if person_id: 
            field = table.person_id 
            field.default = person_id 
            field.readable = field.writable = False 
      return True 
   s3.prep = prep 
   output = s3_rest_controller('pr', 'group_membership', csv_stylesheet=('hrm', 'group_membership.xsl'), csv_template='group_membership') 
   return output", 'List all groups a person is a member of',"'Membership controller 
 - uses the group_membership table from PR'"
"def interface_is_portchannel(interface, module): 
    intf_type = get_interface_type(interface) 
   if (intf_type == 'ethernet'): 
      command = ('show   interface   ' + interface) 
      body = execute_show_command(command, module) 
      try: 
         interface_table = body[0]['TABLE_interface']['ROW_interface'] 
      except (KeyError, AttributeError, IndexError): 
         interface_table = None 
      if interface_table: 
         state = interface_table.get('eth_bundle') 
         if state: 
            return True 
         else: 
            return False 
   return False"," 'Return True if the interface is a port channel, False otherwise.'","'Checks to see if an interface is part of portchannel bundle 
 Args: 
 interface (str): full name of interface, i.e. Ethernet1/1 
 Returns: 
 True/False based on if interface is a member of a portchannel bundle'"
"def wc_reducer(word, counts): 
    (yield (word, sum(counts)))"," 'A reducer that reduces words to their sum of counts. 
 :param word: The current word. 
 :type word: str 
 :param counts: The current counts. 
 :type counts: dict 
 :return: The reduced word. 
 :rtype: str'",'sum up the counts for a word'
"def serviceCommand(methodName, cmdClass=ServiceWrapperCommand): 
    def wrapper(obj, journal, *args, **kwargs): 
      return journal.executeCommand(cmdClass(methodName, args, kwargs)) 
   return wrapper"," 'Decorator to wrap service methods with a journal. 
 :param methodName: The method to wrap. 
 :param cmdClass: The class to wrap the method with.'","'Wrap methods into commands for a journalled service. 
 The resulting callable will have signature identical to wrapped 
 function, except that it expects journal as first argument, and 
 returns a Deferred.'"
"def _native_package_type(): 
    distribution_name = CURRENT_DISTRIBUTION.name.lower() 
   for (package_type, distribution_names) in PACKAGE_TYPE_MAP.items(): 
      if (distribution_name.lower() in distribution_names): 
         return package_type 
   else: 
      raise ValueError('Unknown   distribution.', distribution_name)"," 'Returns the package type for the current distribution. 
 The package type is one of the constants defined in PACKAGE_TYPE_MAP. 
 :return: The package type for the current distribution. 
 :rtype: str'",':return: The ``bytes`` name of the native package format for this platform.'
"@functools.lru_cache(maxsize=None) 
 def get_callable(lookup_view): 
    if callable(lookup_view): 
      return lookup_view 
   if (not isinstance(lookup_view, str)): 
      raise ViewDoesNotExist((""'%s'   is   not   a   callable   or   a   dot-notation   path"" % lookup_view)) 
   (mod_name, func_name) = get_mod_func(lookup_view) 
   if (not func_name): 
      raise ImportError((""Could   not   import   '%s'.   The   path   must   be   fully   qualified."" % lookup_view)) 
   try: 
      mod = import_module(mod_name) 
   except ImportError: 
      (parentmod, submod) = get_mod_func(mod_name) 
      if (submod and (not module_has_submodule(import_module(parentmod), submod))): 
         raise ViewDoesNotExist((""Could   not   import   '%s'.   Parent   module   %s   does   not   exist."" % (lookup_view, mod_name))) 
      else: 
         raise 
   else: 
      try: 
         view_func = getattr(mod, func_name) 
      except AttributeError: 
         raise ViewDoesNotExist((""Could   not   import   '%s'.   View   does   not   exist   in   module   %s."" % (lookup_view, mod_name))) 
      else: 
         if (not callable(view_func)): 
            raise ViewDoesNotExist((""Could   not   import   '%s.%s'.   View   is   not   callable."" % (mod_name, func_name))) 
         return view_func"," 'Returns the view function for the given lookup_view. 
 This function will look for the view function in the current module, 
 in the given module, and in the parent module. 
 :param lookup_view: The lookup_view to find the view function for. 
 :type lookup_view: str or callable 
 :return: The view function. 
 :rtype: callable'","'Return a callable corresponding to lookup_view. 
 * If lookup_view is already a callable, return it. 
 * If lookup_view is a string import path that can be resolved to a callable, 
 import that callable and return it, otherwise raise an exception 
 (ImportError or ViewDoesNotExist).'"
"def process_validation(validation, is_compatibility=False, file_hash=None): 
    validation = fix_addons_linter_output(validation) 
   if is_compatibility: 
      mangle_compatibility_messages(validation) 
   validation.setdefault('ending_tier', 0) 
   if ((not validation['ending_tier']) and validation['messages']): 
      validation['ending_tier'] = max((msg.get('tier', (-1)) for msg in validation['messages'])) 
   if file_hash: 
      ValidationComparator(validation).annotate_results(file_hash) 
   limit_validation_results(validation) 
   htmlify_validation(validation) 
   return validation", 'Process the validation results into a format suitable for display.',"'Process validation results into the format expected by the web 
 frontend, including transforming certain fields into HTML,  mangling 
 compatibility messages, and limiting the number of messages displayed.'"
"@login_required 
 @enforce_shopping_cart_enabled 
 def show_cart(request): 
    cart = Order.get_cart_for_user(request.user) 
   (is_any_course_expired, expired_cart_items, expired_cart_item_names, valid_cart_item_tuples) = verify_for_closed_enrollment(request.user, cart) 
   site_name = configuration_helpers.get_value('SITE_NAME', settings.SITE_NAME) 
   if is_any_course_expired: 
      for expired_item in expired_cart_items: 
         Order.remove_cart_item_from_order(expired_item, request.user) 
      cart.update_order_type() 
   callback_url = request.build_absolute_uri(reverse('shoppingcart.views.postpay_callback')) 
   form_html = render_purchase_form_html(cart, callback_url=callback_url) 
   context = {'order': cart, 'shoppingcart_items': valid_cart_item_tuples, 'amount': cart.total_cost, 'is_course_enrollment_closed': is_any_course_expired, 'expired_course_names': expired_cart_item_names, 'site_name': site_name, 'form_html': form_html, 'currency_symbol': settings.PAID_COURSE_REGISTRATION_CURRENCY[1], 'currency': settings.PAID_COURSE_REGISTRATION_CURRENCY[0], 'enable_bulk_purchase': configuration_helpers.get_value('ENABLE_SHOPPING_CART_BULK_PURCHASE', True)} 
   return render_to_response('shoppingcart/shopping_cart.html', context)"," 'Show the shopping cart page. 
 The user can purchase a course, or add items to the cart. 
 If the user is logged in, the cart will be populated with the user\'s 
 items. 
 If the user is not logged in, the cart will be empty. 
 The user can also purchase a course, or add items to the cart, if the 
 user is not logged in. 
 The user can also purchase a course, or add items to the cart, if the 
 user is not logged in, but is logged in as a different user. 
 The user can also purchase a course, or add items to the cart, if the 
 user is not logged in, but is logged in as a different user, but is 
 using the same OpenID provider. 
 The user can also purchase a course, or add items to the cart, if the 
 user is not logged in, but is logged in as a different user, but is 
 using the same OpenID provider, and is using the same OpenID provider 
 as the logged in user. 
 The user can also purchase a course, or add items to the cart, if the ",'This view shows cart items.'
"def libvlc_video_set_deinterlace(p_mi, psz_mode): 
    f = (_Cfunctions.get('libvlc_video_set_deinterlace', None) or _Cfunction('libvlc_video_set_deinterlace', ((1,), (1,)), None, None, MediaPlayer, ctypes.c_char_p)) 
   return f(p_mi, psz_mode)"," 'Set video deinterlacing mode. 
 @param p_mi: the Media Player. 
 @param psz_mode: the video deinterlacing mode, see L{libvlc_video_deinterlace_mode}. 
 @return the previous value of the mode.'","'Enable or disable deinterlace filter. 
 @param p_mi: libvlc media player. 
 @param psz_mode: type of deinterlace filter, NULL to disable.'"
"def PostVimMessage(message, warning=True, truncate=False): 
    echo_command = (u'echom' if warning else u'echo') 
   vim.command(u'redraw') 
   if warning: 
      vim.command(u'echohl   WarningMsg') 
   message = ToUnicode(message) 
   if truncate: 
      vim_width = GetIntValue(u'&columns') 
      message = message.replace(u'\n', u'   ') 
      if (len(message) > vim_width): 
         message = (message[:(vim_width - 4)] + u'...') 
      old_ruler = GetIntValue(u'&ruler') 
      old_showcmd = GetIntValue(u'&showcmd') 
      vim.command(u'set   noruler   noshowcmd') 
      vim.command(u""{0}   '{1}'"".format(echo_command, EscapeForVim(message))) 
      SetVariableValue(u'&ruler', old_ruler) 
      SetVariableValue(u'&showcmd', old_showcmd) 
   else: 
      for line in message.split(u'\n'): 
         vim.command(u""{0}   '{1}'"".format(echo_command, EscapeForVim(line))) 
   if warning: 
      vim.command(u'echohl   None')"," 'Posts a message to Vim. 
 :param message: The message to post to Vim. 
 :type message: str 
 :param warning: If True, Vim will be in warning mode. 
 :type warning: bool 
 :param truncate: If True, the message will be truncated if it exceeds the 
 current width of the screen. 
 :type truncate: bool 
 :return: None'","'Display a message on the Vim status line. By default, the message is 
 highlighted and logged to Vim command-line history (see :h history). 
 Unset the |warning| parameter to disable this behavior. Set the |truncate| 
 parameter to avoid hit-enter prompts (see :h hit-enter) when the message is 
 longer than the window width.'"
"def getRadiusByPrefix(prefix, sideLength, xmlElement): 
    radius = getFloatByPrefixSide((prefix + 'radius'), sideLength, xmlElement) 
   radius += (0.5 * getFloatByPrefixSide((prefix + 'diameter'), sideLength, xmlElement)) 
   return (radius + (0.5 * getFloatByPrefixSide((prefix + 'size'), sideLength, xmlElement)))"," 'Returns the radius of the circle with the given prefix. 
 The radius is the distance from the center of the circle to the 
 edge of the circle. 
 The radius is the distance from the center of the circle to the 
 edge of the circle. 
 :param prefix: The prefix of the radius. 
 :param sideLength: The side length of the element. 
 :param xmlElement: The xml element. 
 :return: The radius. 
 :rtype: float'",'Get radius by prefix.'
"def addListsToRepository(fileNameHelp, getProfileDirectory, repository): 
    repository.displayEntities = [] 
   repository.executeTitle = None 
   repository.fileNameHelp = fileNameHelp 
   repository.fileNameInput = None 
   repository.lowerName = fileNameHelp.split('.')[(-2)] 
   repository.baseName = (repository.lowerName + '.csv') 
   repository.baseNameSynonym = None 
   repository.capitalizedName = getEachWordCapitalized(repository.lowerName) 
   repository.getProfileDirectory = getProfileDirectory 
   repository.openLocalHelpPage = HelpPage().getOpenFromDocumentationSubName(repository.fileNameHelp) 
   repository.openWikiManualHelpPage = None 
   repository.preferences = [] 
   repository.repositoryDialog = None 
   repository.saveListenerTable = {} 
   repository.title = (repository.capitalizedName + '   Settings') 
   repository.menuEntities = [] 
   repository.saveCloseTitle = 'Save   and   Close' 
   repository.windowPosition = WindowPosition().getFromValue(repository, '0+0') 
   for setting in repository.preferences: 
      setting.repository = repository"," 'Adds the lists to the repository. 
 This is the first step in creating a repository. 
 :param fileNameHelp: The name of the help page to use for the repository. 
 :type fileNameHelp: str 
 :param getProfileDirectory: The function to use to get the profile directory. 
 :type getProfileDirectory: function 
 :param repository: The repository to add the lists to. 
 :type repository: Repository'",'Add the value to the lists.'
"def update(context, id, name, description, is_public=None): 
    if (id is None): 
      msg = _('id   cannot   be   None') 
      raise exception.InvalidGroupType(reason=msg) 
   elevated = (context if context.is_admin else context.elevated()) 
   try: 
      type_updated = db.group_type_update(elevated, id, dict(name=name, description=description, is_public=is_public)) 
   except db_exc.DBError: 
      LOG.exception(_LE('DB   error:')) 
      raise exception.GroupTypeUpdateFailed(id=id) 
   return type_updated"," 'Update a group type. 
 :param context: The security context to use. 
 :param id: The group type id to update. 
 :param name: The name of the group type. 
 :param description: The description of the group type. 
 :param is_public: Whether the group type is public. 
 :returns: The updated group type.'",'Update group type by id.'
"def call_command(name, *args, **options): 
    try: 
      app_name = get_commands()[name] 
      if isinstance(app_name, BaseCommand): 
         klass = app_name 
      else: 
         klass = load_command_class(app_name, name) 
   except KeyError: 
      raise CommandError(('Unknown   command:   %r' % name)) 
   defaults = dict([(o.dest, o.default) for o in klass.option_list if (o.default is not NO_DEFAULT)]) 
   defaults.update(options) 
   return klass.execute(*args, **defaults)", 'Execute a command.',"'Calls the given command, with the given options and args/kwargs. 
 This is the primary API you should use for calling specific commands. 
 Some examples: 
 call_command(\'syncdb\') 
 call_command(\'shell\', plain=True) 
 call_command(\'sqlall\', \'myapp\')'"
"@csrf_protect 
 @permission_required('comments.can_moderate') 
 def delete(request, comment_id, next=None): 
    comment = get_object_or_404(comments.get_model(), pk=comment_id, site__pk=settings.SITE_ID) 
   if (request.method == 'POST'): 
      perform_delete(request, comment) 
      return next_redirect(request, next, delete_done, c=comment.pk) 
   else: 
      return render_to_response('comments/delete.html', {'comment': comment, 'next': next}, template.RequestContext(request))", 'Delete a comment.',"'Deletes a comment. Confirmation on GET, action on POST. Requires the ""can 
 moderate comments"" permission. 
 Templates: `comments/delete.html`, 
 Context: 
 comment 
 the flagged `comments.comment` object'"
"def _filter_doc_html(request, doc, doc_html, rendering_params): 
    if rendering_params['summary']: 
      return doc.get_summary_html() 
   if (not (rendering_params['section'] or rendering_params['raw'] or rendering_params['edit_links'] or rendering_params['include'])): 
      return doc_html 
   tool = kuma.wiki.content.parse(doc_html) 
   if rendering_params['raw']: 
      tool.injectSectionIDs() 
      tool.filterEditorSafety() 
   if rendering_params['section']: 
      tool.extractSection(rendering_params['section']) 
   if ((rendering_params['edit_links'] or (not rendering_params['raw'])) and request.user.is_authenticated() and doc.allows_revision_by(request.user)): 
      tool.injectSectionEditingLinks(doc.slug, doc.locale) 
   doc_html = tool.serialize() 
   if rendering_params['include']: 
      doc_html = kuma.wiki.content.filter_out_noinclude(doc_html) 
   return doc_html"," 'Filter out sections that are not included in the doc. 
 :param request: 
 :param doc: 
 :param doc_html: 
 :param rendering_params: 
 :return: 
 :rtype: str'",'Apply needed filtering/annotating operations to a Document\'s HTML.'
"def create_minibatch_x(minibatches, minibatch_markers, epoch_axis): 
    if epoch_axis: 
      x = np.zeros((minibatches,)) 
      last_e = 0 
      for (e_idx, e) in enumerate(minibatch_markers): 
         e_minibatches = (e - last_e) 
         x[last_e:e] = (e_idx + (np.arange(float(e_minibatches)) / e_minibatches)) 
         last_e = e 
   else: 
      x = np.arange(minibatches) 
   return x"," 'Create a minibatch x array. 
 :param minibatches: the number of minibatches 
 :param minibatch_markers: the minibatch markers 
 :param epoch_axis: whether to use epoch as axis 
 :return: x'","'Helper function to build x axis for data captured per minibatch. 
 Arguments: 
 minibatches (int): how many total minibatches 
 minibatch_markers (int array): cumulative number of minibatches complete at a given epoch 
 epoch_axis (bool): whether to render epoch or minibatch as the integer step in the x axis'"
